id,state,county,rate,theme_range
26135,Michigan,Oscoda County,263.2,215.2 - 263.3 (645)
26137,Michigan,Otsego County,164.2,37.8 - 172.3 (647)
26139,Michigan,Ottawa County,228.1,215.2 - 263.3 (645)
26141,Michigan,Presque Isle County,199.5,172.4 - 215.1 (641)
26143,Michigan,Roscommon County,235.7,215.2 - 263.3 (645)
26145,Michigan,Saginaw County,243.7,215.2 - 263.3 (645)
26147,Michigan,St. Clair County,328,263.4 - 329.2 (643)
26149,Michigan,St. Joseph County,218.3,215.2 - 263.3 (645)
26151,Michigan,Sanilac County,273.8,263.4 - 329.2 (643)
26153,Michigan,Schoolcraft County,175.1,172.4 - 215.1 (641)
26155,Michigan,Shiawassee County,215.1,172.4 - 215.1 (641)
26157,Michigan,Tuscola County,215.5,215.2 - 263.3 (645)
26159,Michigan,Van Buren County,191.2,172.4 - 215.1 (641)
26161,Michigan,Washtenaw County,192.1,172.4 - 215.1 (641)
26163,Michigan,Wayne County,237.2,215.2 - 263.3 (645)
26165,Michigan,Wexford County,206.7,172.4 - 215.1 (641)
27001,Minnesota,Aitkin County,308.4,263.4 - 329.2 (643)
27003,Minnesota,Anoka County,225.4,215.2 - 263.3 (645)
27005,Minnesota,Becker County,239.9,215.2 - 263.3 (645)
27007,Minnesota,Beltrami County,214.1,172.4 - 215.1 (641)
27009,Minnesota,Benton County,396.5,329.3 - 1136.3 (644)
27011,Minnesota,Big Stone County,182.6,172.4 - 215.1 (641)
27013,Minnesota,Blue Earth County,335.1,329.3 - 1136.3 (644)
27015,Minnesota,Brown County,264.1,263.4 - 329.2 (643)
27017,Minnesota,Carlton County,258,215.2 - 263.3 (645)
27019,Minnesota,Carver County,232.3,215.2 - 263.3 (645)
27021,Minnesota,Cass County,177.9,172.4 - 215.1 (641)
27023,Minnesota,Chippewa County,204,172.4 - 215.1 (641)
27025,Minnesota,Chisago County,243.3,215.2 - 263.3 (645)
27027,Minnesota,Clay County,242.2,215.2 - 263.3 (645)
27029,Minnesota,Clearwater County,377.9,329.3 - 1136.3 (644)
27031,Minnesota,Cook County,207.8,172.4 - 215.1 (641)
27033,Minnesota,Cottonwood County,453.5,329.3 - 1136.3 (644)
27035,Minnesota,Crow Wing County,189.7,172.4 - 215.1 (641)
27037,Minnesota,Dakota County,234.9,215.2 - 263.3 (645)
27039,Minnesota,Dodge County,351.8,329.3 - 1136.3 (644)
27041,Minnesota,Douglas County,232.7,215.2 - 263.3 (645)
27043,Minnesota,Faribault County,243.1,215.2 - 263.3 (645)
27045,Minnesota,Fillmore County,353.9,329.3 - 1136.3 (644)
27047,Minnesota,Freeborn County,283.3,263.4 - 329.2 (643)
27049,Minnesota,Goodhue County,409.9,329.3 - 1136.3 (644)
27051,Minnesota,Grant County,276.1,263.4 - 329.2 (643)
27053,Minnesota,Hennepin County,257.5,215.2 - 263.3 (645)
27055,Minnesota,Houston County,254.7,215.2 - 263.3 (645)
27057,Minnesota,Hubbard County,153.9,37.8 - 172.3 (647)
27059,Minnesota,Isanti County,233.5,215.2 - 263.3 (645)
27061,Minnesota,Itasca County,197.2,172.4 - 215.1 (641)
27063,Minnesota,Jackson County,207.5,172.4 - 215.1 (641)
27065,Minnesota,Kanabec County,259.1,215.2 - 263.3 (645)
27067,Minnesota,Kandiyohi County,199.4,172.4 - 215.1 (641)
27069,Minnesota,Kittson County,360.6,329.3 - 1136.3 (644)
27071,Minnesota,Koochiching County,168.9,37.8 - 172.3 (647)
27073,Minnesota,Lac qui Parle County,190.7,172.4 - 215.1 (641)
27075,Minnesota,Lake County,269,263.4 - 329.2 (643)
27077,Minnesota,Lake of the Woods County,303,263.4 - 329.2 (643)
27079,Minnesota,Le Sueur County,299.6,263.4 - 329.2 (643)
27081,Minnesota,Lincoln County,328.7,263.4 - 329.2 (643)
27083,Minnesota,Lyon County,133.5,37.8 - 172.3 (647)
27085,Minnesota,McLeod County,318.5,263.4 - 329.2 (643)
27087,Minnesota,Mahnomen County,324.3,263.4 - 329.2 (643)
27089,Minnesota,Marshall County,197.9,172.4 - 215.1 (641)
27091,Minnesota,Martin County,312.8,263.4 - 329.2 (643)
27093,Minnesota,Meeker County,359.1,329.3 - 1136.3 (644)
27095,Minnesota,Mille Lacs County,300.4,263.4 - 329.2 (643)
27097,Minnesota,Morrison County,239.1,215.2 - 263.3 (645)
27099,Minnesota,Mower County,351.2,329.3 - 1136.3 (644)
27101,Minnesota,Murray County,166.9,37.8 - 172.3 (647)
27103,Minnesota,Nicollet County,293.6,263.4 - 329.2 (643)
27105,Minnesota,Nobles County,185.5,172.4 - 215.1 (641)
27107,Minnesota,Norman County,273.2,263.4 - 329.2 (643)
27109,Minnesota,Olmsted County,301.7,263.4 - 329.2 (643)
27111,Minnesota,Otter Tail County,237.4,215.2 - 263.3 (645)
27113,Minnesota,Pennington County,193.6,172.4 - 215.1 (641)
27115,Minnesota,Pine County,270.5,263.4 - 329.2 (643)
27117,Minnesota,Pipestone County,159.2,37.8 - 172.3 (647)
27119,Minnesota,Polk County,264.2,263.4 - 329.2 (643)
27121,Minnesota,Pope County,232.2,215.2 - 263.3 (645)
27123,Minnesota,Ramsey County,257.3,215.2 - 263.3 (645)
27125,Minnesota,Red Lake County,231.1,215.2 - 263.3 (645)
27127,Minnesota,Redwood County,298.8,263.4 - 329.2 (643)
27129,Minnesota,Renville County,332.4,329.3 - 1136.3 (644)
27131,Minnesota,Rice County,307.3,263.4 - 329.2 (643)
27133,Minnesota,Rock County,201.4,172.4 - 215.1 (641)
27135,Minnesota,Roseau County,240.9,215.2 - 263.3 (645)
27137,Minnesota,St. Louis County,285.5,263.4 - 329.2 (643)
27139,Minnesota,Scott County,277.6,263.4 - 329.2 (643)
27141,Minnesota,Sherburne County,290.9,263.4 - 329.2 (643)
27143,Minnesota,Sibley County,338.3,329.3 - 1136.3 (644)
27145,Minnesota,Stearns County,214.1,172.4 - 215.1 (641)
27147,Minnesota,Steele County,284.5,263.4 - 329.2 (643)
27149,Minnesota,Stevens County,121.8,37.8 - 172.3 (647)
27151,Minnesota,Swift County,282.9,263.4 - 329.2 (643)
27153,Minnesota,Todd County,137.9,37.8 - 172.3 (647)
27155,Minnesota,Traverse County,176.6,172.4 - 215.1 (641)
27157,Minnesota,Wabasha County,365.6,329.3 - 1136.3 (644)
27159,Minnesota,Wadena County,282.8,263.4 - 329.2 (643)
27161,Minnesota,Waseca County,304.5,263.4 - 329.2 (643)
27163,Minnesota,Washington County,227.9,215.2 - 263.3 (645)
27165,Minnesota,Watonwan County,439.6,329.3 - 1136.3 (644)
27167,Minnesota,Wilkin County,301.8,263.4 - 329.2 (643)
27169,Minnesota,Winona County,240.3,215.2 - 263.3 (645)
27171,Minnesota,Wright County,285.8,263.4 - 329.2 (643)
27173,Minnesota,Yellow Medicine County,156.6,37.8 - 172.3 (647)
28001,Mississippi,Adams County,419.4,329.3 - 1136.3 (644)
28003,Mississippi,Alcorn County,128.8,37.8 - 172.3 (647)
28005,Mississippi,Amite County,611.5,329.3 - 1136.3 (644)
28007,Mississippi,Attala County,196.6,172.4 - 215.1 (641)
28009,Mississippi,Benton County,284.9,263.4 - 329.2 (643)
28011,Mississippi,Bolivar County,328.2,263.4 - 329.2 (643)
28013,Mississippi,Calhoun County,385.4,329.3 - 1136.3 (644)
28015,Mississippi,Carroll County,459.9,329.3 - 1136.3 (644)
28017,Mississippi,Chickasaw County,507.3,329.3 - 1136.3 (644)
28019,Mississippi,Choctaw County,201.8,172.4 - 215.1 (641)
28021,Mississippi,Claiborne County,295.2,263.4 - 329.2 (643)
28023,Mississippi,Clarke County,360.4,329.3 - 1136.3 (644)
28025,Mississippi,Clay County,406.3,329.3 - 1136.3 (644)
28027,Mississippi,Coahoma County,556,329.3 - 1136.3 (644)
28029,Mississippi,Copiah County,364.4,329.3 - 1136.3 (644)
28031,Mississippi,Covington County,365.4,329.3 - 1136.3 (644)
28033,Mississippi,DeSoto County,281.5,263.4 - 329.2 (643)
28035,Mississippi,Forrest County,400.5,329.3 - 1136.3 (644)
28037,Mississippi,Franklin County,204,172.4 - 215.1 (641)
28039,Mississippi,George County,303.4,263.4 - 329.2 (643)
28041,Mississippi,Greene County,526.2,329.3 - 1136.3 (644)
28043,Mississippi,Grenada County,514.6,329.3 - 1136.3 (644)
28045,Mississippi,Hancock County,208.8,172.4 - 215.1 (641)
28047,Mississippi,Harrison County,306.2,263.4 - 329.2 (643)
28049,Mississippi,Hinds County,422.1,329.3 - 1136.3 (644)
28051,Mississippi,Holmes County,439.7,329.3 - 1136.3 (644)
28053,Mississippi,Humphreys County,638.1,329.3 - 1136.3 (644)
28055,Mississippi,Issaquena County,268.7,263.4 - 329.2 (643)
28057,Mississippi,Itawamba County,212.1,172.4 - 215.1 (641)
28059,Mississippi,Jackson County,778.6,329.3 - 1136.3 (644)
28061,Mississippi,Jasper County,397.3,329.3 - 1136.3 (644)
28063,Mississippi,Jefferson County,525.8,329.3 - 1136.3 (644)
28065,Mississippi,Jefferson Davis County,252.2,215.2 - 263.3 (645)
28067,Mississippi,Jones County,310.5,263.4 - 329.2 (643)
28069,Mississippi,Kemper County,313.8,263.4 - 329.2 (643)
28071,Mississippi,Lafayette County,380.2,329.3 - 1136.3 (644)
28073,Mississippi,Lamar County,102,37.8 - 172.3 (647)
28075,Mississippi,Lauderdale County,37.8,37.8 - 172.3 (647)
28077,Mississippi,Lawrence County,319.7,263.4 - 329.2 (643)
28079,Mississippi,Leake County,313.7,263.4 - 329.2 (643)
28081,Mississippi,Lee County,393.2,329.3 - 1136.3 (644)
28083,Mississippi,Leflore County,1136.3,329.3 - 1136.3 (644)
28085,Mississippi,Lincoln County,363.3,329.3 - 1136.3 (644)
28087,Mississippi,Lowndes County,725.5,329.3 - 1136.3 (644)
28089,Mississippi,Madison County,503.6,329.3 - 1136.3 (644)
28091,Mississippi,Marion County,154.9,37.8 - 172.3 (647)
28093,Mississippi,Marshall County,486.2,329.3 - 1136.3 (644)
28095,Mississippi,Monroe County,559.6,329.3 - 1136.3 (644)
28097,Mississippi,Montgomery County,564.2,329.3 - 1136.3 (644)
28099,Mississippi,Neshoba County,391,329.3 - 1136.3 (644)
28101,Mississippi,Newton County,263.7,263.4 - 329.2 (643)
28103,Mississippi,Noxubee County,295.5,263.4 - 329.2 (643)
28105,Mississippi,Oktibbeha County,376.2,329.3 - 1136.3 (644)
28107,Mississippi,Panola County,771.7,329.3 - 1136.3 (644)
